,,,,,,,,,
Licencias Emitidas 2022-2025,,,,,,,,,
Fecha de Emisión,Mes,Año,Provincia,Municipio,Barrio/Sector,Número de Licencia,Tipologia,Metros Cuadrados,Inversión Total
05/13/2025,MAYO,2025,SANTO DOMINGO,LOS ALCARRIZOS,PUEBLO NUEVO,VUC0505-2025,COMERCIAL Y OFICINAS,83,5112800
05/14/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO NORTE,CIUDAD MODELO O SATÉLITE,VUC0845-2024,APARTAMENTOS,946,54111200
05/16/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ALTOS DE ARROYO HONDO,VUC1506-2024,VIVIENDAS,237.32,14618912
05/16/2025,MAYO,2025,SAN PEDRO DE MACORÍS,GUAYACANES,JUAN DOLIO,VUC2346-2024,VIVIENDAS,431.51,26581016
05/16/2025,MAYO,2025,SANTIAGO,SANTIAGO,NIBAJE,VUC2262-2024,COMERCIAL Y OFICINAS,401.05,24704680
05/16/2025,MAYO,2025,SANTIAGO,SANTIAGO,PONTEZUELA AL MEDIO,VUC0410-2025,VIVIENDAS,423,26056800
05/16/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,CIUDAD JUAN BOSCH,VUC2096-2024,COMERCIAL Y OFICINAS,952.87,54504164
05/19/2025,MAYO,2025,SANTIAGO,PUÑAL,URBANIZACIÓN THOMÉN,VUC1279-2024,APARTAMENTOS,1466.59,90341944
05/19/2025,MAYO,2025,SANTO DOMINGO,LOS ALCARRIZOS,PUEBLO NUEVO,95015,COMERCIAL Y OFICINAS,1254.1,77252560
05/20/2025,MAYO,2025,BARAHONA,LA CIÉNAGA,EL ARROYO,VUC1873-2024,ESTACIÓN DE COMBUSTIBLE,618.15,38078040
05/20/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,LA JULIA,VUC0317-2025,VIVIENDAS,1526.48,94031168
05/20/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,00012-B-R RY,COMERCIAL Y OFICINAS,0,0
05/20/2025,MAYO,2025,SANTIAGO,SANTIAGO,LAS CHARCAS,VUC0673-2025,APARTAMENTOS,342.76,21114016
05/20/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,PRADO ORIENTAL,VUC1832-2024,APARTAMENTOS,948.88,58451008
05/21/2025,MAYO,2025,BAHORUCO,NEIBA,LOS COCOS,VUC2313-2024,APARTAMENTOS,10579,605118800
05/21/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,MEJORAMIENTO SOCIAL,VUC0620-2025,APARTAMENTOS,0,0
05/21/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,PIANTINI,VUC2266-2024,APARTAMENTOS,0,0
05/21/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,CABEZA DE TORO,VUC1670-2023,HOSPEDAJE,118192.55,7280661080
05/21/2025,MAYO,2025,SAMANÁ,LAS TERRENAS,EL PORTILLO,VUC1411-2024,VIVIENDAS,400.4,24664640
05/21/2025,MAYO,2025,SAN PEDRO DE MACORÍS,GUAYACANES,JUAN DOLIO,VUC2361-2024,APARTAMENTOS,1920.01,118272616
05/21/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,PRADO ORIENTAL,VUC2397-2024,APARTAMENTOS,454.57,28001512
05/21/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,URBANIZACIÓN ARISMAR,VUC0747-2025,APARTAMENTOS,1158.95,71391320
05/21/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO OESTE,URBANIZACIÓN COLINAS DEL OESTE,VUC0010-2025,VIVIENDAS,435.26,26812016
05/22/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,RESIDENCIAL BÁVARO PUNTA CANA,VUC0305-2023,APARTAMENTOS,1077.96,66402336
05/22/2025,MAYO,2025,MONSEÑOR NOUEL,BONAO,LOS BARROS,00255-A RCS,COMERCIAL Y OFICINAS,14.79,911064
05/22/2025,MAYO,2025,PUERTO PLATA,SOSÚA,CABARETE,VUC0488-2024,HOSPEDAJE,1872,115315200
05/23/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,BÁVARO,VUC1888-2024,APARTAMENTOS,4652.35,286584760
05/23/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC2055-2024,APARTAMENTOS,2204.39,135790424
05/23/2025,MAYO,2025,LA VEGA,LA VEGA,VILLA OLGA,00275 RCS,APARTAMENTOS,578.54,35638064
05/23/2025,MAYO,2025,SÁNCHEZ RAMÍREZ,COTUÍ,LAS COLINAS,VUC2334-2024,VIVIENDAS,552,34003200
05/26/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,LA CURVA O LA CULATA,VUC2113-2024,VIVIENDAS,255.24,15722784
05/26/2025,MAYO,2025,SANTIAGO,SANTIAGO,EL DORADO II,VUC0097-2025,APARTAMENTOS,761.27,46894232
05/26/2025,MAYO,2025,SANTIAGO,SANTIAGO,PONTEZUELA AL MEDIO,VUC2387-2024,APARTAMENTOS,290.16,17873856
05/27/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,LA JULIA,VUC0482-2025,APARTAMENTOS,11074,682158400
05/27/2025,MAYO,2025,DUARTE,SAN FRANCISCO DE MACORÍS,URBANIZACIÓN NEFTALÍ III,VUC0334-2025,APARTAMENTOS,1069.4,65875040
05/27/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,MONTE SANTA MARÍA,VUC0053-2025,APARTAMENTOS,613.56,37795296
05/27/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC1558-2024,COMERCIAL Y OFICINAS,840.64,51783424
05/27/2025,MAYO,2025,SAMANÁ,LAS TERRENAS,CENTRO DEL PUEBLO,VUC0181-2025,COMBINADOS,813.35,50102360
05/27/2025,MAYO,2025,SANTIAGO,SANTIAGO,LOS ÁLAMOS,VUC0542-2025,APARTAMENTOS,95.76,5898816
05/28/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0252-2024,VIVIENDAS,1120.68,69033888
05/28/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC1791-2023,VIVIENDAS,1982.43,122117688
05/28/2025,MAYO,2025,SAN PEDRO DE MACORÍS,SAN PEDRO DE MACORÍS,URBANIZACIÓN NAIME,VUC2318-2024,VIVIENDAS,124.65,7678440
05/28/2025,MAYO,2025,SANTIAGO,SANTIAGO,LAS CARMELITAS,VUC0613-2025,VIVIENDAS,484.57,29849512
05/28/2025,MAYO,2025,SANTIAGO,SANTIAGO,VILLA OLGA,VUC1440-2024,APARTAMENTOS,19988.47,1231289752
05/28/2025,MAYO,2025,SANTO DOMINGO,LOS ALCARRIZOS,PANTOJA,VUC0198-2025,APARTAMENTOS,10528.56,602233632
05/29/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,CACIQUE,VUC1578-2024,APARTAMENTOS,2852.76,175730016
05/29/2025,MAYO,2025,ESPAILLAT,MOCA,ESTANCIA NUEVA,VUC0491-2025,APARTAMENTOS,993.18,61179888
05/29/2025,MAYO,2025,MONSEÑOR NOUEL,BONAO,LA SALVIA,VUC01804-2024,APARTAMENTOS,1721.07,106017912
05/29/2025,MAYO,2025,PERAVIA,BANÍ,BOCA CANASTA,VUC1360-2024,ESTACIÓN DE COMBUSTIBLE,519.38,31993808
05/29/2025,MAYO,2025,SAN JUAN,LAS MATAS DE FARFÁN,BLANCO O JOSÉ FRANCISCO PEÑA GÓMEZ,VUC1814-2024,APARTAMENTOS,1721.94,106071504
05/29/2025,MAYO,2025,SANTIAGO,SANTIAGO,LOS SAMANES,VUC0515-2025,VIVIENDAS,0,0
05/29/2025,MAYO,2025,SANTIAGO,SANTIAGO,QUINTAS DE RINCÓN LARGO,VUC0266-2025,COMBINADOS,639.82,39412912
05/29/2025,MAYO,2025,SANTIAGO,SANTIAGO,VISTA LINDA,VUC2231-2024,APARTAMENTOS,890,54824000
05/29/2025,MAYO,2025,SANTIAGO,VILLA GONZÁLEZ,ESPAILLAT,VUC2051-2024,APARTAMENTOS,689.14,42451024
05/29/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,PRADO ORIENTAL,VUC1430-2024,COMBINADOS,927,57103200
05/29/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO OESTE,SAN MIGUEL,VUC1286-2023,COMERCIAL Y OFICINAS,1065.54,65637264
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ENSANCHE NACO,VUC0072-2023-R,APARTAMENTOS,0,0
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ENSANCHE NACO,VUC1642-2023,COMERCIAL Y OFICINAS,10954.22,674779952
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ENSANCHE NACO,VUC2086-2024,HOSPEDAJE,0,0
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,GASCUE,VUC1900-2024,APARTAMENTOS,3065.34,188824944
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,GENERAL ANTONIO DUVERGÉ,VUC1016-2023,APARTAMENTOS,324,19958400
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,LOS RESTAURADORES,VUC0207-2025,APARTAMENTOS,1220.39,75176024
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,QUISQUEYA,VUC1171-2024,APARTAMENTOS,4415.94,272021904
05/30/2025,MAYO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,TROPICAL METALDOM,VUC0307-2025,APARTAMENTOS,0,0
05/30/2025,MAYO,2025,DUARTE,LAS GUÁRANAS,LAS GUÁRANAS,VUC1200-2024,APARTAMENTOS,827,50943200
05/30/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,CORTECITO,VUC2442-2024,APARTAMENTOS,5585.71,344079736
05/30/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,PUEBLO BÁVARO,VUC0913-2024,APARTAMENTOS,0,0
05/30/2025,MAYO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0161-2025,VIVIENDAS,614.77,37869832
05/30/2025,MAYO,2025,LA VEGA,LA VEGA,CIUDAD UNIVERSITARIA,00278 RCS,COMERCIAL Y OFICINAS,220.83,13603128
05/30/2025,MAYO,2025,MONSEÑOR NOUEL,BONAO,LOA AMAPOLOLOS O LAS AMAPOLAS,00276 RCS,COMERCIAL Y OFICINAS,2174.5,133949200
05/30/2025,MAYO,2025,MONSEÑOR NOUEL,BONAO,MEJORAMIENTO SOCIAL,00277 RCS,APARTAMENTOS,773,47616800
05/30/2025,MAYO,2025,SAMANÁ,LAS TERRENAS,LA BARBACOA,VUC1263-2023,HOSPEDAJE,4732.38,291514608
05/30/2025,MAYO,2025,SAMANÁ,LAS TERRENAS,LOS PESCADORES,VUC0025-2023-R,VIVIENDAS,0,0
05/30/2025,MAYO,2025,SAN CRISTÓBAL,SAN CRISTÓBAL,LOS NOVA,94399,COMERCIAL Y OFICINAS,1443,88888800
05/30/2025,MAYO,2025,SAN CRISTÓBAL,SAN CRISTÓBAL,MADRE VIEJA DEL NORTE,VUC0398-2025,APARTAMENTOS,2561.11,157764376
05/30/2025,MAYO,2025,SAN JOSÉ DE OCOA,SAN JOSÉ DE OCOA,LA VIGÍA,VUC0493-2025,APARTAMENTOS,775.1,47746160
05/30/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,RESIDENCIAL LOS TRIUNFADORES,VUC2355-2024,APARTAMENTOS,350.22,21573552
05/30/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,TROPICAL DEL ESTE,VUC0890-2024,APARTAMENTOS,571.21,35186536
05/30/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO NORTE,RESIDENCIAL COLONIA DE LOS DOCTORES,VUC0438-2024,COMBINADOS,498.9,30732240
05/30/2025,MAYO,2025,SANTO DOMINGO,SANTO DOMINGO OESTE,MIRADOR DEL OESTE,VUC0647-2025,APARTAMENTOS,558.24,34387584
05/30/2025,MAYO,2025,VALVERDE,MAO,EL JUNQUITO,VUC2372-2024,ESTACIÓN DE COMBUSTIBLE,0,0
06/03/2025,JUNIO,2025,DUARTE,SAN FRANCISCO DE MACORÍS,URBANIZACIÓN EL SILENCIO,VUC2028-2024,APARTAMENTOS,1806,111249600
06/03/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,LA GRÚA,VUC0805-2025,APARTAMENTOS,0,0
06/03/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,TROPICAL DEL ESTE,VUC0315-2025,APARTAMENTOS,0,0
06/04/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,JULIETA MORALES,VUC0234-2024,COMERCIAL Y OFICINAS,1004.65,61886440
06/05/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ARROYO MANZANO,VUC1262-2024,APARTAMENTOS,18004.49,1109076584
06/05/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,PARAÍSO,VUC0317-2024,COMERCIAL Y OFICINAS,3423.95,210915320
06/05/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO NORTE,SANTA CRUZ,VUC0352-2025,ALMACENES,7816.42,481491472
06/06/2025,JUNIO,2025,AZUA,AZUA,LOS TRAMOJOS,VUC1383-2023,APARTAMENTOS,,0
06/06/2025,JUNIO,2025,LA ROMANA,VILLA HERMOSA,RESIDENCIAL DON JUAN,VUC0670-2025,COMERCIAL Y OFICINAS,573.5,35327600
06/06/2025,JUNIO,2025,SAN PEDRO DE MACORÍS,GUAYACANES,VILLA DE MAR,VUC0789-2024,VIVIENDAS,2898.38,178540208
06/06/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,JUAN LÓPEZ,VUC1259-2024,APARTAMENTOS,446.31,27492696
06/10/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,LOS RÍOS,VUC0427-2025,APARTAMENTOS,3890,239624000
06/10/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,RESIDENCIAL REGINA,VUC1569-2024,APARTAMENTOS,658.85,40585160
06/11/2025,JUNIO,2025,DUARTE,SAN FRANCISCO DE MACORÍS,URBANIZACIÓN LA CAPERUZA,VUC0728-2025,APARTAMENTOS,2211,136197600
06/11/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0745-2024,APARTAMENTOS,4116.94,253603504
06/12/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,VIEJO ARROYO HONDO,VUC2310-2024,APARTAMENTOS,2748.93,169334088
06/12/2025,JUNIO,2025,DUARTE,SAN FRANCISCO DE MACORÍS,URBANIZACIÓN NEFTALÍ III,VUC2395-2024,APARTAMENTOS,1288.15,79350040
06/12/2025,JUNIO,2025,LA ROMANA,VILLA HERMOSA,KILÓMETRO 10 DE CUMAYASA,VUC0349-2024,ESTRUCTURAS ESPECIALES,837.54,51592464
06/12/2025,JUNIO,2025,SAN CRISTÓBAL,SAN CRISTÓBAL,MADRE VIEJA DEL SUR O SAN IGNACIO DE LOYOLA,VUC0236-2025,APARTAMENTOS,5020,309232000
06/12/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO OESTE,HATO NUEVO,VUC1703-2024,ALMACENES,2573,158496800
06/13/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC1229-2024,APARTAMENTOS,3048.16,187766656
06/13/2025,JUNIO,2025,SAN CRISTÓBAL,SAN CRISTÓBAL,URBANIZACIÓN CAMINO DEL SOL,VUC1230-2024,APARTAMENTOS,435.67,26837272
06/13/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,ALMA ROSA I,VUC2445-2024,APARTAMENTOS,14084.54,867607664
06/16/2025,JUNIO,2025,DUARTE,SAN FRANCISCO DE MACORÍS,VISTA DEL VALLE,VUC2320-2024,APARTAMENTOS,399.6,24615360
06/16/2025,JUNIO,2025,ESPAILLAT,MOCA,VILLA ESMERALDA,VUC0444-2025,APARTAMENTOS,1003.76,61831616
06/16/2025,JUNIO,2025,SAN PEDRO DE MACORÍS,GUAYACANES,JUAN DOLIO,VUC2330-2024,APARTAMENTOS,3245.08,199896928
06/16/2025,JUNIO,2025,SANTIAGO,SANTIAGO,LAS CARMELITAS,VUC0649-2025,VIVIENDAS,554.52,34158432
06/16/2025,JUNIO,2025,SANTIAGO,SANTIAGO,URBANIZACIÓN MONTE VERDE,VUC0733-2025,APARTAMENTOS,722.91,44531256
06/16/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO OESTE,RESPALDO LA ROSA,VUC0840-2024,APARTAMENTOS,1093.05,67331880
06/17/2025,JUNIO,2025,DUARTE,SAN FRANCISCO DE MACORÍS,URBANIZACIÓN EL SILENCIO,VUC0783-2025,APARTAMENTOS,0,0
06/17/2025,JUNIO,2025,ESPAILLAT,MOCA,RESIDENCIAL BEVERLY HILLS,VUC0455-2025,APARTAMENTOS,3272.75,201601400
06/17/2025,JUNIO,2025,SAMANÁ,LAS TERRENAS,LA PLAYA,VUC0425-2025,APARTAMENTOS,807.5,49742000
06/17/2025,JUNIO,2025,SANTIAGO,PUÑAL,URBANIZACIÓN THOMÉN,VUC1824-2024,APARTAMENTOS,1567.26,96543216
06/17/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,URBANIZACIÓN MARBELLA III,VUC0551-2025,APARTAMENTOS,1036.18,63828688
06/18/2025,JUNIO,2025,BARAHONA,BARAHONA,BLANQUIZALES,VUC1159-2024,APARTAMENTOS,1780.68,109689888
06/18/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,94823-R,COMERCIAL Y OFICINAS,0,0
06/18/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0350-2023,HOSPEDAJE,25375.11,1563106776
06/18/2025,JUNIO,2025,SANTIAGO,PUÑAL,URBANIZACIÓN THOMÉN,VUC0569-2025,VIVIENDAS,441.74,27211184
06/20/2025,JUNIO,2025,AZUA,LAS YAYAS DE VIAJAMA,VILLARPANDO,94594-R,ESTRUCTURAS ESPECIALES,0,0
06/20/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,CIUDAD UNIVERSITARIA,VUC1772-2024,APARTAMENTOS,2250,138600000
06/20/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,ALMA ROSA I,VUC0572-2025,APARTAMENTOS,0,0
06/23/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0270-2025,VIVIENDAS,7796.52,480265632
06/23/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC1838-2024,APARTAMENTOS,10899.86,671431376
06/23/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,RESIDENCIAL BÁVARO PUNTA CANA,VUC0321-2025,APARTAMENTOS,4227.27,260399832
06/23/2025,JUNIO,2025,SAN JUAN,SAN JUAN,LUCERO O VILLA CHÁVEZ,VUC0296-2024,APARTAMENTOS,2999.11,184745176
06/23/2025,JUNIO,2025,SANTIAGO,PUÑAL,PUÑAL ADENTRO O SAN JOSÉ,VUC0859-2025,APARTAMENTOS,794.3,48928880
06/23/2025,JUNIO,2025,SANTIAGO,SANTIAGO,GURABO,VUC0458-2025,APARTAMENTOS,684.67,42175672
06/23/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO NORTE,COLINAS DEL ARROYO II,VUC1146-2023-R,APARTAMENTOS,0,0
06/24/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ATALA,VUC0577-2025,APARTAMENTOS,1591.39,98029624
06/24/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,CERROS DE ARROYO HONDO,VUC0215-2025,VIVIENDAS,1010,62216000
06/24/2025,JUNIO,2025,MONSEÑOR NOUEL,BONAO,LA SALVIA,00279 RCS,APARTAMENTOS,2613.42,160986672
06/24/2025,JUNIO,2025,SANTIAGO,SANTIAGO,GURABO AL MEDIO,VUC0625-2024,APARTAMENTOS,1460.74,89981584
06/25/2025,JUNIO,2025,LA VEGA,LA VEGA,RESIDENCIAL DON BARTOLO,00280 RCS,VIVIENDAS,918.1,56554960
06/25/2025,JUNIO,2025,PERAVIA,BANÍ,BOCA CANASTA,VUC0581-2023,APARTAMENTOS,962.58,59294928
06/25/2025,JUNIO,2025,SANTIAGO,PUÑAL,CANABACOA,VUC0048-2025,APARTAMENTOS,9973.96,614395936
06/25/2025,JUNIO,2025,SANTIAGO,SANTIAGO,BELLA VISTA,VUC0606-2025,APARTAMENTOS,458.14,28221424
06/25/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,RESIDENCIAL BRISA ORIENTAL III,VUC1761-2024,APARTAMENTOS,738.39,45484824
06/26/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,BELLA VISTA,VUC0456-2025,COMERCIAL Y OFICINAS,222,13675200
06/26/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,CIUDAD COLONIAL,VUC1062-2024,COMBINADOS,236.28,14554848
06/26/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,NUEVO ARROYO HONDO,VUC0100-2025,VIVIENDAS,878.28,54102048
06/26/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,PIANTINI,VUC2280-2024,COMERCIAL Y OFICINAS,977.84,60234944
06/26/2025,JUNIO,2025,ESPAILLAT,MOCA,LOS CÁCERES,VUC0719-2025,APARTAMENTOS,826,50881600
06/26/2025,JUNIO,2025,MONTE CRISTI,PEPILLO SALCEDO,COPEY,VUC0256-2023,ESTRUCTURAS ESPECIALES,14019.44,863597504
06/26/2025,JUNIO,2025,PUERTO PLATA,PUERTO PLATA,PLAYA DORADA,VUC0137-2025,VIVIENDAS,0,0
06/26/2025,JUNIO,2025,PUERTO PLATA,SOSÚA,EL BATEY,VUC1632-2023,APARTAMENTOS,613.74,37806384
06/26/2025,JUNIO,2025,SAMANÁ,SAMANÁ,MORÓN,VUC1362-2024,VIVIENDAS,1478,91044800
06/26/2025,JUNIO,2025,SANTIAGO,SANTIAGO,JACAGUA ABAJO,VUC0240-2025,VIVIENDAS,444.27,27367032
06/26/2025,JUNIO,2025,SANTO DOMINGO,SAN ANTONIO DE GUERRA,EL MAMÓN,VUC1869-2023,COMERCIAL Y OFICINAS,3156.12,194416992
06/26/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,PRADO ORIENTAL,VUC0483-2025,APARTAMENTOS,1374.3,84656880
06/26/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,PRADO ORIENTAL,VUC2272-2024,COMERCIAL Y OFICINAS,1146.61,70631176
06/26/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO OESTE,LAS CAOBAS,VUC1837-2024,COMERCIAL Y OFICINAS,1366.54,84178864
06/26/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO OESTE,URBANIZACIÓN COLINAS DEL OESTE,VUC1540-2024,VIVIENDAS,1129.93,69603688
06/27/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ALTOS DE ARROYO HONDO,VUC0191-2023-R,APARTAMENTOS,0,0
06/27/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,EL MILLÓN,VUC0530-2024,APARTAMENTOS,1028.5,63355600
06/27/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ENSANCHE NACO,VUC0290-2025,APARTAMENTOS,13131.12,808876992
06/27/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,ENSANCHE NACO,VUC2432-2024,APARTAMENTOS,16437.33,1012539528
06/27/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,GASCUE,94285-R,VIVIENDAS,0,0
06/27/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,JARDINES DEL SUR,VUC0329-2025,APARTAMENTOS,1197.86,73788176
06/27/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,RENACIMIENTO,VUC1723-2023,APARTAMENTOS,6364.11,392029176
06/27/2025,JUNIO,2025,SAN PEDRO DE MACORÍS,SAN PEDRO DE MACORÍS,URBANIZACIÓN NAIME,VUC1023-2025,ESTACIÓN DE COMBUSTIBLE,0,0
06/27/2025,JUNIO,2025,SANTIAGO,SANTIAGO,LOS SAMANES,VUC0508-2025,VIVIENDAS,301.31,18560696
06/27/2025,JUNIO,2025,SANTIAGO,SANTIAGO,LOS SAMANES,VUC0839-2025,VIVIENDAS,589.4,36307040
06/27/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,PRADO ORIENTAL,VUC0745-2025,APARTAMENTOS,671,41333600
06/27/2025,JUNIO,2025,SANTO DOMINGO,SANTO DOMINGO ESTE,RIVIERA DEL CARIBE,VUC2185-2024,APARTAMENTOS,5800.35,331780020
06/30/2025,JUNIO,2025,DISTRITO NACIONAL,SANTO DOMINGO DE GUZMÁN,EL MILLÓN,VUC0881-2024,COMERCIAL Y OFICINAS,1898.3,116935280
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,BÁVARO,VUC0504-2025,APARTAMENTOS,922.86,56848176
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,BÁVARO,VUC1460-2024,COMERCIAL Y OFICINAS,9007.57,554866312
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,BÁVARO,VUC1930-2024,APARTAMENTOS,26950.54,1660153264
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0008-2025,VIVIENDAS,259.35,15975960
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0162-2025,APARTAMENTOS,8120.39,500216024
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC0269-2025,VIVIENDAS,2600.67,160201272
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC1503-2024,VIVIENDAS,547.44,33722304
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC1743-2023,COMBINADOS,30082.42,1853077072
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,PUNTA CANA,VUC1970-2024,APARTAMENTOS,39306.77,2421297032
06/30/2025,JUNIO,2025,LA ALTAGRACIA,HIGÜEY,RESIDENCIAL BÁVARO PUNTA CANA,VUC0614-2025,VIVIENDAS,2831.2,174401920
