SECTOR;TAMAÑO EMPRESA;AREAS;MES;AÑO;SALARIO MINIMO;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2003;3,690;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2003;3,690;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2003;3,890;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2003;3,890;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2003;3,890;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2003;3,890;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2003;3,890;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2003;3,890;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2003;3,890;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2003;4,475;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2003;4,475;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2003;4,475;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2003;2,535;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2003;2,535;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2003;2,675;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2003;2,675;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2003;2,675;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2003;2,675;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2003;2,675;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2003;2,675;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2003;2,675;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2003;3,075;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2003;3,075;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2003;3,075;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2003;2,240;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2003;2,240;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2003;2,365;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2003;2,365;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2003;2,365;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2003;2,365;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2003;2,365;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2003;2,365;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2003;2,365;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2003;2,720;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2003;2,720;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2003;2,720;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2003;3,180;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2003;3,180;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2003;3,310;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2003;3,310;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2003;3,310;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2003;3,310;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2003;3,310;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2003;3,310;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2003;3,310;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2003;3,810;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2003;3,810;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2003;3,810;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2003;2,270;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2003;2,270;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2003;2,360;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2003;2,360;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2003;2,360;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2003;2,360;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2003;2,360;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2003;2,360;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2003;2,360;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2003;2,715;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2003;2,715;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2003;2,715;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2003;2,050;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2003;2,050;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2003;2,130;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2003;2,130;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2003;2,130;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2003;2,130;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Julio;2003;2,130;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Agosto;2003;2,130;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Septiembre;2003;2,130;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Octubre;2003;2,450;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Noviembre;2003;2,450;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Diciembre;2003;2,450;
Sector privado;Zona franca;Zona franca industrial;Enero;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Febrero;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Marzo;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Abril;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Mayo;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Junio;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Julio;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Agosto;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Septiembre;2003;2,815;
Sector privado;Zona franca;Zona franca industrial;Octubre;2003;3,237;
Sector privado;Zona franca;Zona franca industrial;Noviembre;2003;3,237;
Sector privado;Zona franca;Zona franca industrial;Diciembre;2003;3,237;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Enero;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Febrero;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Marzo;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Abril;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Mayo;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Junio;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Julio;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Agosto;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Septiembre;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Octubre;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Noviembre;2003;1,690;
Sector privado;Zona franca en áreas geográficas deprimidas;Zona franca industrial;Diciembre;2003;1,690;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Enero;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Febrero;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Marzo;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Abril;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Mayo;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Junio;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Julio;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Agosto;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Septiembre;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Octubre;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Noviembre;2003;1,871;
Sector público;Instituciones del Gobierno Central;Instituciones del Gobierno Central;Diciembre;2003;1,871;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Enero;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Febrero;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Marzo;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Abril;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Mayo;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Junio;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Julio;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Agosto;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Septiembre;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Octubre;2004;4,920;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Noviembre;2004;6,400;
Sector privado;Empresa grande;Empresas del sector no sectorizado;Diciembre;2004;6,400;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Enero;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Febrero;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Marzo;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Abril;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Mayo;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Junio;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Julio;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Agosto;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Septiembre;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Octubre;2004;3,380;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Noviembre;2004;4,400;
Sector privado;Empresa mediana;Empresas del sector no sectorizado;Diciembre;2004;4,400;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Enero;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Febrero;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Marzo;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Abril;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Mayo;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Junio;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Julio;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Agosto;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Septiembre;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Octubre;2004;3,000;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Noviembre;2004;3,900;
Sector privado;Empresa pequeña;Empresas del sector no sectorizado;Diciembre;2004;3,900;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Enero;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Febrero;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Marzo;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Abril;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Mayo;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Junio;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Julio;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Agosto;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Septiembre;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Octubre;2004;3,975;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Noviembre;2004;4,970;
Sector privado;Empresa grande;Hoteles, bares y restaurantes y similares ;Diciembre;2004;4,970;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Enero;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Febrero;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Marzo;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Abril;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Mayo;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Junio;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Julio;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Agosto;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Septiembre;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Octubre;2004;2,835;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Noviembre;2004;3,550;
Sector privado;Empresa mediana;Hoteles, bares y restaurantes y similares ;Diciembre;2004;3,550;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Enero;2004;2,560;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Febrero;2004;2,560;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Marzo;2004;2,560;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Abril;2004;2,560;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Mayo;2004;2,560;
Sector privado;Empresa pequeña;Hoteles, bares y restaurantes y similares ;Junio;2004;2,560;
